0,1,2,3
-400029.49001181213,-270973.62486287695,-600335.4803396418,-386635.7574375657
-461911.3783258357,-805293.9407681483,-238585.93067269653,-438152.9814128317
-505526.68078388355,-376391.8432133827,-387019.57199853566,-434271.46403080446
-386515.70497693226,-512036.07006531383,-498559.78040468297,-350986.83548989816
-412406.27360770886,-761257.888391539,-466991.80095605867,-461489.8942512229
-727829.3312031378,-423048.6584664847,-453803.6440002925,-565312.1975996678
-410980.16876244184,-388714.4772150792,-501226.35468075087,-469214.99563381705
-389828.77659251925,-316600.5804080374,-462412.45066084294,-605328.5221409663
-386490.99840593955,-383652.08521168545,-423246.3789706737,-589667.1804213474
-394451.7624756097,-361342.6683987697,-477747.59994985285,-523724.2466693339
-414426.76122905867,-592189.7853649764,-678311.7474749499,-622821.8221597758
-490788.74704706116,-615433.6212542056,-811723.0931464337,-637300.1170581409
-395428.36738649075,-421269.0453481407,-281974.7848059759,-598510.5101339866
-411245.57407919224,-495070.89818216587,-191545.87771005547,-476512.01419528265
-519185.55136389827,-453823.8824927188,-316589.3060055735,-509139.0013352433
-556131.5776723449,-328591.99851636373,-389450.34122901777,-771147.6240102961
-867533.4781071345,-460476.2159406489,-387831.8447219122,-758526.6024004077
-325502.5914194699,-439148.2050910275,-727966.2399570263,-318179.3848491225
-431159.4940627438,-389913.8858606732,-471010.9276051256,-447231.3523263219
-520742.0791950787,-654702.5834184401,-353953.24911296106,-600129.1525056683
-295574.2337114938,-509350.6995611283,-457235.3374938717,-308526.1425942812
-482825.1344843608,-467622.02718289976,-392775.2936330321,-606298.8163173803
-446930.01929187635,-571023.7039792528,-437653.19599089655,-448164.90828847187
-494968.46553867497,-382162.4074990624,-775757.7671752332,-393080.7533167312
-343467.0151605308,-427375.92730103876,-363196.2454802068,-759582.8925617284
-561695.3832352209,-390484.783868487,-539741.4512240369,-351616.89442963357
-429571.41407752415,-497255.8641642444,-453371.7497385839,-270416.22451203543
-549114.2262721058,-452430.9524947298,-504266.631317819,-266271.07566382556
-369060.83489564667,-352128.20426492754,-277642.42668346566,-409241.9613482525
-338758.90178719116,-474825.5387826519,-255577.97657036647,-265081.57532030094
-428998.684899461,-392231.57794266613,-256449.99287497075,-367837.4649817039
-642448.6951834213,-496545.6609494965,-698140.7774193094,-826540.1008579307
-547847.3676389473,-544934.6437370387,-318053.2088793502,-401378.908867195
-553884.8261900455,-388655.2524468855,-606442.7871032078,-453509.50903798646
-432997.820488219,-519632.18722095876,-533637.3914872621,-421033.9585249964
-444745.7544694263,-460691.1448191308,-365115.38635018136,-404442.9174097902
-414180.3134677275,-501808.6207973009,-494114.27956188715,-400411.8806692728
-562720.9226901868,-559774.5206015762,-495877.7326378526,-621439.156316747
-742374.3254528495,-344121.33147311787,-393896.09312713786,-637740.791219033
-577783.1188090702,-397181.12095441273,-384403.46476600046,-436894.1574629903
-602006.3531888918,-410334.20270724216,-536758.3419975782,-599547.0684761945
-615589.9204397374,-467213.4562181563,-514259.25252158486,-422216.68968349166
-619508.8416587659,-397941.35827922815,-502772.78358296724,-322548.4590956125
-391644.1955884275,-610351.8293409217,-419092.702848253,-595851.6305588023
-377300.79055773333,-487883.4418858049,-623471.6101531243,-447263.7964346504
-337655.23948760924,-516995.22231057176,-389424.7490562008,-375444.5947832448
-449936.4088969889,-495181.0173497026,-421582.1506337112,-418370.96643855504
-481468.54111645144,-555065.4164053884,-443786.47028402286,-694690.2902187528
-501442.7162813347,-592859.6330407185,-390889.60345445864,-620553.5085216374
-431590.23071714997,-580889.5405891169,-549012.8060466094,-508845.58763509215
-546573.35134843,-472845.4301661385,-260329.1950297309,-468620.5973458387
-390301.40931091784,-456391.2218248051,-522367.4365304131,-560444.0465254657
-595199.1562407557,-727940.467251941,-492352.38587906875,-899202.6987784193
-352133.90702777845,-489104.7127710195,-331397.9842903543,-521851.15167778404
-426688.76022277545,-320084.54922012077,-657277.073216027,-485268.1233223255
-406987.9987967886,-444714.3168323393,-437752.8714779382,-387544.5173727527
-442059.36354223127,-370075.49331515963,-463694.6207052614,-715329.1369440774
-371002.1844722187,-473009.41277603497,-834601.5964222805,-350840.0395979049
-324131.9155597953,-397164.2910823783,-615703.5219014459,-674188.6918470535
-358384.00140315277,-390934.0535491317,-510645.302468414,-345435.66333897744
-415171.7150222023,-388651.07142846374,-540433.8779059396,-326101.4006403737
-420525.8150487838,-519636.4410152877,-514113.1778715262,-544445.4528460356
-291456.50681414554,-303621.3506159445,-257964.231146615,-367548.4097578203
-316096.8675957341,-460814.35602153,-402251.2563270416,-249216.61178856593
-465608.5693094035,-419823.7435336781,-534723.8149935664,-499740.1238276453
-460846.2591366802,-632851.8188503794,-511968.33868765685,-467287.6358639444
-1036216.2612743775,-700666.9343046627,-393081.62491502555,-370204.17944499967
-478579.0351197408,-553037.8907074265,-526923.1438220675,-529300.4111537144
-480083.5469913663,-492400.2397020976,-434941.66402144585,-352743.1759211734
-249415.008313764,-395201.0492276321,-334736.86124040687,-450630.4629767205
-408662.83216969797,-401472.61008176615,-345918.77035007585,-354444.7368389691
-517854.95290647505,-382032.2111005467,-465003.2655439775,-559213.3874349121
-358159.93997180683,-384145.423665702,-527181.058464465,-494684.9144690591
-466834.1403996976,-538284.4505276107,-340619.5663616786,-347262.90340015746
-450045.813206523,-472143.27185872657,-317717.4627504485,-402732.9948916841
-490414.23028565216,-417393.7701860121,-577784.8306559202,-332570.11898033845
-369877.57057118387,-507866.9046139413,-445749.6098203853,-361499.2071163953
-461462.22197243746,-383519.2703163814,-360067.52306979365,-463226.1406871126
-417927.51047267776,-306908.5707378002,-419346.52897642564,-343630.71488959785
-349222.5961858391,-394218.4554682852,-443109.45234041824,-380667.61991302384
-827874.7544082222,-652726.8582526132,-518645.5637254456,-583078.2285259622
-331993.7456566042,-668889.092133294,-831964.4241663073,-446189.5190431625
-360360.87525717966,-469383.3121886113,-266368.0682136178,-513719.85773078474
-385104.5895789798,-522389.27500420413,-346634.5968589376,-493270.35212517483
-307535.1225225406,-494604.0490625087,-634917.6602390567,-614151.8959035799
-344326.1057851888,-535027.7273425843,-438509.0485622706,-452632.4989848201
-433164.5925929587,-843327.7446909406,-369428.20066740486,-443371.7514347704
-374274.469299917,-731847.3014631389,-449338.6983067713,-348784.37242391246
-451782.1493203329,-497513.80452828866,-570066.4416607191,-431300.1966491966
-728732.5239015226,-528139.5489691411,-383924.5926232054,-370282.96740016
-500605.857498293,-495570.9675918117,-429801.093823755,-677806.8141890639
-482139.607119553,-467414.1144401611,-347948.08673518477,-564193.2434969231
-408102.69699037937,-522307.2732399878,-652840.3263972643,-650105.2093666707
-462950.8262397179,-421934.80743371847,-488350.91152611206,-482767.7174268727
-473468.9234034354,-347554.7740941759,-500740.28435462335,-521572.67184968235
-288147.2623043243,-325326.92267255875,-523783.17169364815,-332777.9283461349
-384994.49458999396,-346689.67881441035,-529289.6758354974,-360601.69502795866
-328888.6037489881,-399305.3306200587,-387659.657198164,-290647.8762409509
-413311.99657070707,-512991.1134759709,-529886.1557559124,-449705.69843822037
-299046.05847509194,-513236.1687628177,-496110.4175475754,-373071.426034964
-553288.562956578,-422092.8589663279,-507040.3046828864,-360907.03088567546
-478723.30735327303,-601028.1907595147,-322142.51036007656,-438598.1834148755
-286353.25319952663,-358916.9003750397,-441905.5220038101,-333448.35404660413
-499247.4999722215,-602963.4355327245,-408486.1304021085,-502042.9527542731
-434060.2089275487,-489060.5057126054,-603127.9383401631,-800473.734876974
-505267.2822583479,-436061.99599587626,-478955.14008106093,-540764.2346136858
-494149.26655492175,-506964.5942080963,-535703.2918503186,-432223.60776963487
-418290.71457756107,-347219.9341724166,-320494.0126338523,-609253.6933889808
-406397.04661167663,-509711.36368523573,-458576.9691868117,-301063.9607515564
-542307.0963783204,-423701.01469045173,-303353.8909281311,-437256.5218817983
-532313.2719454414,-652385.8568202914,-731209.7750587068,-465756.6527327178
-382906.37275795644,-281217.0807618264,-483471.04664044845,-302840.6061195484
-331994.6974725654,-436502.28241680923,-762488.2742427813,-448994.46594915685
-326976.50877025916,-450901.0847421432,-539742.7288826898,-435483.67686323577
-395798.2436377929,-378220.5129167997,-435439.1669936649,-368599.0330623387
-279542.13225703995,-306295.5768407681,-403978.9273912976,-589934.0164950028
-560597.5876007325,-385609.61045183334,-474195.057802666,-410361.8927046841
-337480.3843304867,-432647.1442653215,-594413.4105505822,-675801.143483263
-530814.0300987147,-500829.35146160366,-391392.8540763246,-480325.03258329944
-596456.0551834063,-625967.8296406942,-592836.4632838768,-932089.5109709383
-290912.4126653932,-340318.1359733885,-361666.04942122544,-568563.5519620532
-483023.2734830376,-466085.61190857075,-409980.7035926916,-452225.7922125197
-373980.4507850715,-732122.730802959,-586736.0426321491,-484306.06565133494
-435355.1356345903,-459410.7936811714,-511945.97186298424,-405176.8205498946
-324432.1676618236,-396763.4271004939,-322518.2461449591,-398433.17576903757
-426441.90310981986,-469732.2063038023,-481190.6896960438,-392413.6747924669
-268763.5826009487,-694238.194792741,-515909.24890346854,-639491.5583305774
-425797.9850459556,-374253.175714948,-514679.88741343364,-553181.2169375609
-578723.9071189009,-515192.8491384411,-426777.7729019906,-477603.1183995725
-610811.9269386922,-674664.242550634,-690930.0710256093,-539700.7418341388
-567486.1804971121,-434509.86165315565,-336263.524375246,-592567.3556525161
-350677.5218716849,-470178.3112036151,-419383.2747986895,-606961.9871057287
-432547.97785094415,-417742.6369983594,-376486.4238859822,-512380.44282175694
-604890.7649902793,-414267.8178443622,-664744.5623434144,-473249.8572794862
-595905.1674143615,-456096.1771149571,-406272.37914511515,-361343.0675887101
-471844.8574913014,-542248.8233204347,-517604.69952602277,-347711.58086856164
-325038.5274138262,-349603.2167833861,-354823.3870119335,-402822.72457535804
-560181.7392245197,-381661.0638522926,-472206.7777947458,-557523.408325981
-572760.4221050559,-418441.46977588773,-353880.03294469416,-860699.0122967843
-357605.40610250505,-399678.5104472337,-400077.95049732056,-314480.14382050215
-294954.80771515757,-393180.65778586274,-558632.7990122596,-816025.5437292354
-419958.6288390354,-447706.6204630853,-423092.54591858666,-426269.56898586184
-540776.2337559948,-385674.1778281497,-378722.8741699972,-279065.9038455775
-749018.0670340016,-571332.4863286769,-500229.79520722973,-371078.14930911484
-346921.0695161339,-656932.0148130569,-556257.4437089019,-383521.39288326015
-422145.94718555023,-273929.7512673886,-470444.9165825747,-329196.1857645564
-479598.92028419947,-454686.36348518153,-526008.6104903581,-462390.01837064343
-522289.0837087873,-353813.41456296813,-304352.60622934613,-574733.061308046
-378467.8817242427,-450194.108971044,-506085.78866512113,-378280.54980257386
-562518.5181004098,-541142.4635153658,-336698.2255391854,-451822.5218392846
-746971.2403024524,-417907.705864409,-545002.2399371288,-538180.6189791916
-345073.9319766766,-439551.9668447629,-347251.42973605427,-275353.5403698197
-396406.8454500908,-416551.66504837235,-392775.2289711074,-295079.20604577736
-557946.9337659628,-355001.11134573276,-330795.5407732531,-562143.1383518925
-276223.7604596206,-513704.6966267928,-327627.17529176915,-302042.2319289918
-388264.30297862744,-328864.4839173984,-326087.5519356048,-569975.6293106633
-396799.63324824884,-488889.59228583606,-433507.54301290255,-411065.5554285083
-401215.2011131019,-315853.8782807663,-538467.0089666216,-299752.3881832091
-343764.81040346203,-379389.4670715857,-405263.7196609455,-468980.1723732267
-533239.7902212322,-441787.27364366094,-403406.32440693286,-336468.39242455614
-572447.663290796,-552055.9009516567,-472572.1520267126,-600133.456269103
-439113.93974119826,-481135.845644813,-390949.1309519112,-359796.1195442925
-270383.9950517748,-692768.6740682713,-472849.3548187917,-378513.32526915375
-248707.54639297925,-421663.89445206395,-338091.6689701668,-577939.1768023344
-586345.3135028951,-538510.93938399,-345089.4223028867,-505219.03024849045
-397509.6745937024,-477857.62925488694,-298161.24506772397,-378704.0224063841
-472335.8992765387,-308880.0669820758,-375186.9700860813,-392582.3826783609
-369603.6122037376,-396224.4170374015,-349255.49733653135,-514726.7071315708
-524465.4948490862,-397750.83415625617,-584066.7096027356,-550542.0980676482
-399237.42154803604,-675700.3066457694,-449397.64622394944,-399251.99358552234
-494651.3004944678,-563418.2306417751,-499656.49536675785,-557403.5207428493
-353249.58224462636,-434553.839624328,-323546.18418226484,-488818.835219271
-570283.4516615765,-466035.17538324464,-351547.9152400901,-340329.11549498857
-368898.47460983717,-342453.905060716,-517418.34179443814,-476765.7715629903
-516312.07777211006,-601352.6795032031,-340143.3566965247,-366869.956838929
-559478.8359103511,-379189.56041448156,-669433.7813314294,-454294.20021654165
-366755.8430206834,-512014.77623542753,-438154.3894141212,-366834.25774295867
-317650.37627360236,-580659.1750806242,-325187.1341537053,-403087.43479594804
-497529.9312210207,-411985.81607536523,-418479.1888569621,-539264.2077497686
-428603.10218784446,-628055.012012268,-413839.40437810286,-640585.7534894157
-485105.0071087696,-389037.1706000143,-524861.0105698836,-433565.21287768055
-403470.1117665395,-383535.6698252769,-459844.00713761203,-458109.5271294932
-443446.52216330264,-465779.9545617217,-381011.9641283929,-645344.2263990353
-354647.411103381,-562753.8468382588,-426092.26511774707,-594248.7758116624
-333536.20187254675,-497235.07161005784,-325307.4021196699,-465835.69037330325
-398683.3394885633,-296279.6591593298,-545944.9851749002,-332896.2234877809
-417680.2045395606,-387519.40858989616,-450968.255778275,-324665.51678741456
-650057.5775930667,-642985.0348459146,-306305.22897580784,-610869.7782933874
-309995.21414761787,-369863.9541988044,-418493.1876872801,-496032.2163206809
-374144.3419594343,-367339.08442693326,-343082.18940863095,-495622.2973583507
-590268.3255224819,-444900.2537709741,-452772.85322269326,-495573.41613710264
-413068.6092497163,-498675.67620399385,-445261.4034421352,-417868.061619394
-570098.9112837294,-394997.3621544295,-282214.6423496048,-727625.7343447232
-529657.6279417165,-910315.7738402793,-449746.4117440919,-474827.95341160893
-317305.0663517556,-328984.96821772034,-336508.1569441804,-306429.7787932436
-324528.5058928197,-445847.05505744414,-357792.79682648263,-473710.1729108753
-639717.8894786645,-306869.9504501343,-553678.3629993374,-338209.9338775631
-325609.5400487668,-379908.219478833,-365286.2695692417,-500411.2042782523
-382330.9337120197,-523217.2965398726,-399423.0187369371,-471143.83600803703
-458089.5059801231,-345538.56830710825,-523123.2595986194,-331143.1378331162
-321385.55882140744,-503940.87245503196,-418803.93377584143,-433098.2053758986
-279591.0176492729,-512120.32730819646,-591847.9345410139,-566124.3190050841
-566016.1897478792,-357013.90743299644,-389048.48924246675,-607605.571669046
-403274.96277325077,-415065.76471586287,-591665.0936811469,-331604.41391415783
-337365.55753829423,-516093.4455297035,-449873.60474284313,-601011.463568016
-354909.52954706433,-526161.4015263257,-376083.6053047479,-289056.62554802466
-382047.48989818676,-351124.1832827396,-330170.63586525636,-731589.9976801798
-305874.49826013116,-638548.3613188498,-552311.3711168184,-540925.9192197036
-415908.457735224,-367723.22129566205,-561375.9101930436,-390952.4313763693
-367038.6824406549,-597440.8183476058,-560113.3025749364,-633126.461738984
-410148.18985584995,-319022.0881247918,-558577.5604201289,-631455.0857085822
-424418.5107310659,-523749.93385808106,-655534.6803702347,-592654.1493967547
-409827.9268009169,-380244.254321498,-461496.24840861897,-409789.4150657933
-473883.70057853265,-340885.6013820477,-428178.7055196922,-356443.0470993059
-312838.9353019153,-333162.5004996131,-364823.13245140854,-208343.90322402708
-309727.6174851066,-397365.90547107393,-468269.6985520119,-336565.8029591654
-733520.4334436512,-305665.9644700421,-509700.69828639686,-495254.4621350257
-318724.9849484738,-1042418.0474273046,-601553.4722356572,-664044.004068215
-698898.9831053203,-792845.3764183531,-487885.1667948657,-382668.1215155199
-503008.1643975718,-240054.62083816619,-485078.32334753737,-393129.25795122475
-566380.1083121798,-686436.3572399546,-532928.059684502,-410674.8089629833
-428392.397397809,-459323.33748107695,-366450.7463401254,-595303.2773433886
-356902.462160209,-666598.6288014044,-373618.32336469454,-402294.8173594119
-360294.77714520466,-527140.2994656988,-1114229.8354757065,-290089.39755542704
-397773.91218045657,-479823.3534156344,-418944.11689027376,-521124.8346645764
-624337.7209785869,-392982.091179232,-337142.48990284523,-325746.34597134724
-387335.7687295425,-609389.9003064799,-830595.1994169352,-303486.28732679086
-428595.2204479617,-650861.3413833171,-389433.9730494008,-407349.6889268047
-336812.14501403517,-463590.9986289266,-492900.70597349363,-491663.2614689248
-456976.7773968826,-307630.6157165121,-416784.32002880436,-404730.27204609883
-629512.4696234597,-380647.15001363057,-350382.7955822931,-315347.9688454504
-501136.40210448223,-345867.32930576237,-441709.1238460223,-753409.2273186945
-494323.9258947913,-359438.251255649,-418056.32623421116,-490412.7063538493
-380082.53058543877,-400976.5015952382,-349789.3540149469,-325871.7569995674
-306554.7760948446,-563863.4654612279,-749664.3735772377,-328082.3362113602
-695079.7098052487,-599596.9003665177,-744622.6472664139,-382925.08116662566
-359499.7838089704,-495460.3512607231,-337982.11386211956,-405374.92315776565
-561027.7158692904,-281898.88343059487,-329293.85518008494,-626086.341441765
-481705.0436095612,-500648.4421687039,-357969.02546509943,-443970.2414644323
-316273.8779244299,-477595.98811162,-451071.74292421906,-451910.236937433
-541698.3023750915,-595476.1048124464,-474702.9231838259,-368921.0308366716
-520404.55821382144,-374582.26151416916,-409898.9412634279,-285305.0276848086
-338809.7905499935,-417764.8469838393,-419352.38173300575,-350177.90323259204
-451491.99012731836,-578714.8883164756,-394503.8450662581,-401702.6888571652
-328154.3211434446,-459828.74653623236,-554836.3005974148,-459496.5789516168
-425595.9370184802,-310301.466032026,-696186.0468041633,-513739.5428620846
-564502.8305122562,-400679.560638078,-447436.9821536932,-340695.66884217504
-408328.74429247726,-352006.07587141916,-503768.00699134415,-416848.93748926144
-482360.86862217815,-632041.1956041633,-614820.0601574705,-462219.1520963433
-309814.35485882155,-392215.5966238328,-385707.1818310775,-561174.8943296282
-508231.6475044777,-531046.5402940906,-915257.8844479001,-473355.4558381854
-386407.5888814076,-402097.8308979147,-398350.50532196654,-503757.81610582204
-310948.7990925757,-591258.8787794546,-370977.9683422065,-460157.72491550643
-401781.4099832128,-572922.054784236,-289923.8018781259,-547279.0071633151
-475193.11858454405,-403194.6770793013,-356045.5391319146,-426180.8524000587
-606494.1447548777,-556106.3353241826,-465647.969670348,-536482.4146793376
-471877.4188423015,-357231.1391200385,-472939.5033412784,-394042.1980619422
-341891.022512696,-363788.2811481347,-577986.6616516849,-334088.9219162199
-548650.610064329,-269261.3632222759,-466104.1724214568,-455265.68811472756
-471714.75990287896,-368846.9702054389,-407167.94573625835,-464778.1239361759
-495481.49985944247,-501953.3901206487,-538634.8517772822,-498435.9921601562
-447314.21474700986,-379810.0790439006,-573377.1313968726,-734519.5049268549
-692314.6405086296,-484180.7880492301,-653716.543285844,-311996.37860115763
-373367.812924602,-376665.5074682929,-460855.6255042572,-394975.88920728106
-399493.3090557472,-590602.2917965075,-545371.8204235274,-496519.37069573975
-783938.5119361685,-276817.1402248743,-292522.91671148257,-349723.0898706801
-449617.21121956245,-380469.71170092275,-477180.9536563034,-309605.3567436521
-357136.3166380132,-279309.7673627816,-392249.2637796264,-609955.9501018955
-448300.3687639482,-471607.6353159175,-777214.0221422798,-630372.8554860015
-327467.913110809,-351778.5739573513,-492016.1077760268,-457966.91583189403
-342896.82466602157,-469373.7926210939,-413447.61869805807,-404912.9094248529
-533823.4451483029,-294378.7951302836,-317414.79147522,-341532.92199409765
-319286.7991638073,-582669.1757634684,-379706.58699577756,-594453.8016888736
-375000.61729793146,-339704.03204042575,-322904.601988444,-517779.4020486241
-472615.6146852726,-268762.70284260955,-342965.01890219445,-438732.36019541323
-398568.21771856275,-355743.3483250102,-401784.9324891196,-437435.4407563347
-579333.9596740097,-310408.90462440497,-312289.5837703718,-355878.21001784294
-383876.8667664541,-615143.513319664,-518986.6170113162,-424182.8729953554
-489647.34362689935,-390371.74950198736,-443025.40920675156,-372312.68274331104
-582225.9455714306,-722315.3282771205,-410281.03570297285,-741791.4580610313
-454973.65655365476,-493031.0722711489,-411533.53572159447,-383275.3012252025
-435813.0086139201,-362795.89398603706,-408525.6963283566,-474319.4574749192
-439166.69553457934,-493883.68888471596,-600639.4520212889,-526227.7479654728
-386939.928107669,-550269.1102635924,-465112.37628699845,-423373.94835909706
-391558.38226561545,-492765.1956845058,-344012.7224623908,-649500.7722850008
-312314.99383970647,-335122.69252599136,-559151.2353922772,-480651.4883325635
-308093.74195090524,-334078.77333021234,-483723.3114418267,-483028.6151433154
-479081.0474865738,-359776.2191730928,-391399.54549253965,-424287.48951057345
-309460.3108878978,-272288.0534281965,-696548.5887206809,-523810.4246278403
-466215.6367294932,-733272.2005778172,-377400.862279311,-335148.2797178714
-330483.6477460987,-404256.50375517295,-386436.12750776863,-423214.83245789714
-320401.4453515568,-480416.38041164883,-397628.2284271801,-579956.1805286419
-562876.4583976824,-644693.381846449,-595410.9161039309,-726408.745121527
-459705.7667075867,-464500.35263670154,-391022.67429417354,-464068.4399172979
-450927.9066013777,-546190.0592400273,-408590.8752560178,-520937.8955371651
-446848.45091664384,-421787.9546991258,-279549.94317000464,-531661.8353834364
-509622.1352092624,-436159.34876838693,-424799.7201677327,-349383.6289289475
-384448.04616604396,-325853.53805252176,-517406.5986938616,-549699.0080682237
-350023.16074687784,-317966.53532297944,-379091.49216343224,-319782.32866978715
-316361.44160259096,-566535.8481728064,-330528.94874767767,-369238.54414850054
-479508.93049526896,-644612.1145287016,-595853.803609336,-444521.20803130994
-563271.3378670502,-368865.25602964853,-384902.9068282748,-553215.1902149864
-373938.25630821387,-416074.7201386544,-384541.3236471069,-360119.7186781693
-661043.8234721127,-494262.5386561691,-401919.7922948316,-593089.0450241481
-652258.9666641769,-359299.1150199291,-336687.1589457137,-400006.56195980543
-468083.3117494468,-320296.2253433055,-535435.553308451,-335913.6553113979
-427465.56225384155,-499959.2560461374,-351713.5971318504,-786081.4177245946
-463007.6303931682,-435557.9677436639,-686010.3869409319,-483266.99555770896
-314041.9608094363,-462062.4750688658,-458369.6762703559,-420224.7118948074
-811801.3423990282,-361877.85392253025,-602163.4285794456,-292821.8986210109
-390984.40591521113,-321462.1420230649,-542313.2609393576,-453939.0699519849
-498843.5034968516,-391293.85813706805,-396212.16363783955,-442673.67079154326
-541576.8897119437,-640705.5747656041,-502311.3224281945,-499513.4471210404
-423390.5021811141,-504404.0370849826,-337473.9552500969,-416960.7480033833
-515411.2759634561,-323844.6706351535,-644902.0212580857,-528530.2220291634
-473123.6504160605,-462641.68724275246,-508523.20347986405,-448531.93866375403
-411043.30378176086,-530276.3141218621,-467993.8792986808,-392701.1525800668
-423624.9562422561,-411654.4134000967,-477382.554635681,-248626.00346247765
-309169.3435508009,-696380.4401545078,-372253.75803601346,-511338.328861757
-307540.44464127015,-408145.01882864104,-726880.10005568,-372966.0327755647
-301267.94715494214,-506938.1976543029,-448829.32809083036,-389618.81666914915
-500604.9269751886,-358002.3380902476,-417897.2379354821,-465106.7032402627
-302767.1823248021,-447465.99432902684,-401201.0900359051,-352220.1432382837
-423298.9401146873,-376144.45771367894,-290608.4815381122,-481845.70487647376
-303818.5539474668,-400862.31609881454,-506570.42361978535,-407503.1636428325
-468483.1480588508,-405977.03322987776,-400548.6441693766,-351680.803723195
-300117.6128505686,-583969.8390577137,-491718.3641878018,-320572.0328664826
-633172.107732635,-394541.00228507456,-439924.5043053014,-423974.75964890653
-376070.4710833261,-567875.472134782,-465343.84750069526,-456997.6120028467
-473732.45345674246,-295690.39574332297,-376899.39907671616,-413932.05893876764
-382483.7663765625,-458017.9522966579,-580816.4777980857,-581938.1822818181
-550713.0924636227,-367083.11013026594,-350737.4358284009,-469681.60403512284
-464086.9089701632,-454407.05911161855,-431651.93392613536,-393663.844438921
-468494.8464755214,-262371.23816947534,-582903.2253171271,-363336.1078828307
-441649.362484804,-478682.44724795886,-438372.68560421804,-457461.16758503224
-447541.6830329228,-306151.2808244759,-493508.419878852,-393579.365477266
-638516.8472951762,-484145.63365992415,-453165.2286924148,-371831.372334024
-371445.70133289404,-309807.27474766993,-363182.55450655054,-392619.74520965194
-612689.6851462888,-553795.9079279711,-686369.8244057174,-395847.50507919275
-547998.9968639845,-513666.276893631,-456693.35192548216,-470174.64313167945
-443216.26608279033,-466758.4860383541,-411724.4031643802,-372649.1943692057
-501982.40566851455,-434596.4711165221,-366365.91739252734,-341387.95280478906
-719640.5953971726,-452158.2562624582,-496492.76076631405,-800475.6978036679
-484224.07108272024,-423336.9192649227,-469829.5803118844,-395328.1490772762
-386043.652817414,-506462.3937634659,-526983.4632345614,-418647.94092054956
-585845.7906905408,-361461.74025226396,-773405.984500609,-749452.9878309945
-659131.3732869896,-466645.7135490062,-399387.9824556682,-575857.8791180641
-374208.2362939912,-631766.4970751498,-341232.0338377203,-432110.42352537997
-305773.9140077806,-639435.4460625446,-408343.9299862277,-494885.2591443008
-471968.16370878194,-607525.876836263,-523266.5199406583,-382348.1823319318
-396746.56006452034,-359351.65535587026,-353636.0181139109,-309926.0800007319
-356304.5122319142,-317754.1760255332,-465826.35748203297,-339088.32653369725
-341014.0496071744,-394450.4446518165,-253742.6142926504,-375291.8634440065
-530112.7630112179,-307759.87884788716,-341172.2259448726,-525675.5790762015
-527727.7643446762,-374644.9286810349,-396980.56695973314,-359028.61999956024
-528492.336616138,-344737.4989709901,-464001.7242382286,-601334.2409581934
-341165.383393895,-549036.6697592883,-426322.18868822115,-407275.8429777791
-441152.88972498226,-464297.79222579114,-628282.4143423659,-455923.4305616309
-571312.5433441639,-414234.93944213964,-557787.6957419548,-492454.44567943434
-700827.5714311593,-261856.87077074422,-431894.516016478,-490839.9374652212
-508421.8569417734,-455790.8764031297,-638099.8896833633,-728183.5783373758
-405324.85342811566,-576859.5663356751,-384309.08731293323,-488021.7925708325
-620892.0509193947,-388142.86572983145,-438511.7753701366,-379723.2995698791
-376694.7358659124,-487680.1917812273,-457263.4072735689,-355040.95775689086
-616534.2478589898,-421899.45154963527,-336015.25736895547,-480538.60155544605
-436547.69015970046,-676027.9350875947,-654410.2133470661,-617005.011216265
-373697.63520126726,-311111.2561390624,-437519.1588241538,-858782.4025844521
-323637.13216052816,-513670.9227107602,-391663.792176633,-500820.4153888992
-530084.5076285718,-454695.7690600552,-298357.2242031333,-572105.7312696445
-384427.9154279995,-449842.26279133477,-446470.91901121737,-382464.0104453883
-720468.6903409602,-422600.20256051916,-478762.69951717195,-904029.0548698542
-311724.2775210044,-384127.41991347494,-485254.4900859342,-603748.3495662932
-479709.6028103053,-481083.04428580805,-564361.2515564814,-438191.155714106
-431260.78734810115,-611964.1729422584,-576784.4884304787,-659871.4552528172
-335334.2106099168,-413565.4557149237,-429973.30944930593,-397070.6869402645
-304260.40144717245,-470728.7010997889,-459292.02893244004,-429040.12354320154
-564306.4968927624,-530613.6069601221,-786763.6334811037,-718846.8957100265
-442240.0740540996,-785380.5527393515,-656535.5930850296,-558772.6361282201
-453511.50184321404,-561342.7738034828,-524972.8781136428,-439410.7596684284
-684518.4104185861,-477004.9385001036,-256067.755240949,-489027.0079261343
-549210.7795420254,-442641.3394290371,-394306.4026121354,-425926.81460500596
-361451.4536184507,-419706.91438169905,-483306.7536031126,-515477.7459952595
-493879.057635025,-486001.8157511396,-772709.4325741653,-323247.21321428224
-486743.19700305595,-549015.4073719206,-682900.6866634989,-382132.20309504383
-518903.00815928227,-546210.9526980036,-596170.0498803464,-499726.4548487407
-542405.4235802528,-510301.2090113254,-805834.4083667167,-356510.77874022786
-320901.5790108209,-389268.9434954463,-451805.15879734413,-421819.5310834303
-416627.3939435955,-647878.3228481016,-346713.08811313676,-426719.7051328473
-431698.46792020183,-448761.70845923387,-554325.5508400621,-504732.20036177966
-412729.4652889267,-348956.6650448017,-552285.966902172,-552912.03119105
-660451.3245051837,-393655.5077300883,-496315.7042347281,-473804.26622670563
